A_id,Sizes,Weights,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality,,,size,weight,sweet,crunch,juicines,rip,acidity,resa,
3493,-0.04876963,-3.673058377,4.666591292,0.902855809,-0.373095485,2.25559837,1.284336116,good,,,0.523889717,0.268673764,0.871258377,0.508808746,0.419381344,0.619747163,0.575422582,1,
3494,4.649922899,-1.675508091,-3.241840984,5.33328323,-4.830750036,-3.811951348,-0.518724707,bad,,,0.870450292,0.42303726,0.275268229,0.832790955,0.084880801,0.156661527,0.450342702,0,
3495,-1.727099326,-0.640946941,0.05577693,1.485896099,0.153069435,0.011840489,-0.831623942,bad,,,0.400101471,0.502984422,0.523781173,0.551444516,0.45886454,0.448499774,0.428636613,0,
3496,-1.453214396,-1.145158259,-0.053281508,2.144055534,1.14640193,1.457554124,0.758104622,good,,,0.42030235,0.464020787,0.515562382,0.599573494,0.533403797,0.558839079,0.538917451,1,
3497,-2.514927036,1.791979891,-1.27726532,2.614222293,2.719076849,-0.524308245,0.424381497,good,,,0.341993812,0.690992252,0.423321307,0.633955203,0.651416669,0.407579998,0.51576679,1,
3498,-2.867087757,-3.042309772,-2.100106156,0.361764088,-2.309304084,2.462184837,-4.260533274,bad,,,0.31601956,0.317415746,0.361310909,0.469240535,0.274089056,0.63551419,0.190770225,0,
3499,2.82776112,0.380731206,-2.385937912,1.00147068,-0.082620018,-0.590245895,-1.667016198,bad,,,0.736053451,0.581936033,0.339770241,0.516020119,0.441178502,0.402547525,0.370684734,0,
3500,-0.851898525,-1.484134163,-1.339415463,2.75088584,-1.966671504,-2.205433205,-3.062447573,bad,,,0.464653491,0.437825949,0.418637588,0.643948947,0.299800062,0.279273703,0.27388246,0,
3501,-3.964556259,2.345100706,-3.681721723,1.54795463,1.045327831,2.553128683,1.151235848,bad,,,0.235073783,0.733735437,0.242118221,0.555982647,0.525819239,0.642455178,0.566189302,0,
3502,-0.695384202,-0.547641145,-2.582377909,0.762240028,2.301142183,3.172154768,-1.918349804,bad,,,0.476197488,0.510194759,0.324966258,0.498525989,0.620055025,0.689700294,0.353249506,0,
3503,0.981955951,0.534509753,-1.568155322,0.341471643,-0.404180757,-0.364586996,-0.268519733,good,,,0.599912748,0.593819485,0.401399443,0.467756616,0.417048718,0.419770193,0.467699636,1,
3504,-0.404798455,-0.636124161,0.06807139,-0.015310001,1.739165413,1.090845027,-1.382849117,good,,,0.497630166,0.50335711,0.5247077,0.441666379,0.577884522,0.530851222,0.390397649,1,
3505,-2.251848066,-0.167769259,-0.073715424,1.639973659,0.505095592,1.747491356,-0.299899373,bad,,,0.361397677,0.539549891,0.514022454,0.562711688,0.485280437,0.580967578,0.465522804,0,
3506,-3.846923513,-1.84737997,1.472218837,0.642100779,0.89798814,0.035669714,-3.453481778,bad,,,0.24375,0.40975562,0.63052615,0.489740611,0.51476293,0.450318461,0.246756081,0,
3507,-1.680703865,-1.174720822,1.609465182,0.972546094,0.358214106,0.495325489,-0.751744832,good,,,0.403523452,0.461736298,0.64086922,0.513904962,0.474258511,0.485400165,0.434177896,1,
3508,-2.748699712,-2.852489657,-1.3900673,0.308634436,2.55681627,2.297282447,3.419852669,bad,,,0.324751485,0.332084361,0.414820397,0.465355342,0.639240703,0.622928562,0.723565201,0,
3509,0.693422035,-1.43505133,0.701308156,2.3008216,0.60385951,1.567164684,-0.442167341,good,,,0.578631407,0.441618893,0.572429279,0.611037268,0.49269164,0.567204742,0.455653553,1,
3510,-0.815174261,-1.583965323,1.87312307,-0.339978627,1.401494186,-3.250939076,1.070209221,good,,,0.467362155,0.430111356,0.660738835,0.417924457,0.552545814,0.199478931,0.560568415,1,
3511,1.555033195,-0.517199556,-1.253830496,1.910293824,-1.246622327,-0.589853059,-0.014548296,good,,,0.642181098,0.512547175,0.425087387,0.582479289,0.353832253,0.402577507,0.485317853,1,
3512,-0.967935598,-2.874375372,-1.193722746,0.603789085,-0.122782626,-1.383236884,-2.365989395,good,,,0.456094966,0.330393112,0.429617188,0.486939006,0.438164716,0.342025114,0.322196363,1,
3513,1.538812545,-2.104370686,-1.209299533,0.471060473,1.572962234,-0.413415731,0.450130636,good,,,0.640984715,0.389896302,0.4284433,0.47723301,0.565412705,0.416043502,0.51755303,1,
3514,2.061365504,-1.738690877,0.387993365,0.994916261,-1.544328168,3.52008681,0.167576207,good,,,0.679526554,0.418154722,0.548817453,0.515540817,0.33149253,0.716255055,0.497951987,1,
3515,-1.944176362,-2.24196244,3.950713072,-0.544151056,2.105970689,0.286420022,-0.961164357,good,,,0.384090561,0.379263707,0.817308827,0.402994017,0.605409438,0.469456147,0.419650283,1,
3516,-2.187286899,0.199457964,0.172749746,2.673958156,-0.012879802,0.333468019,1.882161474,bad,,,0.366159503,0.567927889,0.532596403,0.638323485,0.446411779,0.47304693,0.616894241,0,
3517,0.874626666,-0.458846728,-4.350510182,2.880395586,-1.985316728,1.49751444,0.26666639,bad,,,0.591996483,0.517056472,0.191717419,0.653419558,0.298400932,0.561888918,0.504825958,0,
3518,-2.749660963,2.162760065,-0.875878495,-0.082706499,1.753561366,-0.773796446,-5.10061664,good,,,0.324680586,0.719644809,0.453570361,0.4367379,0.578964789,0.388538637,0.13249292,1,
3519,-0.032135409,0.096373975,-0.711031528,-0.764649878,1.530441595,-2.237087872,1.66902099,bad,,,0.525116604,0.559961929,0.465993451,0.386869682,0.562221974,0.276857766,0.602108502,0,
3520,-0.083517126,-3.397728471,-0.00728063,0.825889683,2.126599495,-2.321048257,-0.993894782,good,,,0.521326852,0.289950268,0.51902907,0.503180473,0.606957415,0.270449767,0.417379746,1,
3521,-3.422046413,0.885946857,1.065531995,0.945259751,2.435373129,-1.043162492,-0.590615714,good,,,0.275087579,0.62097728,0.59987768,0.511909604,0.63012766,0.367980166,0.445355561,1,
3522,-1.562730541,-1.248686785,-0.127256543,-0.200353104,4.489207368,0.532332799,-0.506908778,bad,,,0.412224788,0.456020475,0.509987523,0.428134801,0.784246526,0.488224626,0.451162383,0,
3523,-2.103942418,1.937547057,-1.392326205,2.327345378,-0.610525865,-0.084870675,2.330347175,bad,,,0.372306726,0.702241158,0.414650163,0.612976862,0.401564667,0.441118615,0.647985268,0,
3524,-1.207448947,-0.451045983,-1.210911866,-1.159410742,-0.26670842,0.86145508,-2.877781254,bad,,,0.438429226,0.517659285,0.428321793,0.358002152,0.427364585,0.513343794,0.286692921,0,
3525,-0.636076384,-3.746856316,4.377381576,-0.886809918,-0.655860452,2.587461459,-0.482243679,good,,,0.480571844,0.262970924,0.849463142,0.37793653,0.398162778,0.645075514,0.452873423,1,
3526,-3.526069166,1.146947206,-0.193728771,0.271124563,-0.282697872,1.773856809,1.444897577,bad,,,0.267415193,0.641146447,0.504978086,0.462612372,0.426164743,0.582979834,0.586560868,0,
3527,-0.865415634,-1.53193856,-3.097760939,2.512153334,-1.663617733,-1.179214331,-3.978524859,bad,,,0.463656512,0.434131797,0.286126296,0.626491245,0.322541091,0.35759646,0.210333391,0,
3528,2.509492887,-1.462284095,-5.027305773,0.872108034,-0.257888163,2.322183456,-0.207245857,bad,,,0.712579001,0.439514443,0.140713188,0.506560265,0.428026453,0.624829049,0.471950258,0,
3529,-0.723779331,-2.676169108,-1.271481053,2.80925553,2.582924246,3.096017152,1.975668692,good,,,0.474103154,0.345709778,0.423757217,0.648217326,0.641199834,0.683889343,0.623380917,1,
3530,-4.364770059,1.737477236,0.201829251,-1.728574662,2.460493814,-1.456355525,-5.634195153,good,,,0.20555529,0.686780483,0.534787873,0.316381115,0.632012706,0.336444576,0.09547812,1,
3531,1.454808067,0.200337446,-0.17407341,1.788338913,-2.639062935,-0.416706072,2.492781622,bad,,,0.634788812,0.567995852,0.506459341,0.573561138,0.249344089,0.415792377,0.659253485,0,
3532,-1.497277787,0.167397703,-0.421731488,1.385036147,2.062775629,0.220939013,-1.228239389,good,,,0.417052375,0.565450387,0.487795493,0.544068968,0.602168098,0.464458526,0.401123059,1,
3533,-1.889866246,0.998358788,2.37336173,0.045410577,-1.348579012,-3.30618379,1.551755314,good,,,0.388096302,0.629664069,0.698437497,0.44610667,0.346181466,0.195262561,0.593973681,1,
3534,0.622590345,-0.213581134,-0.900256853,2.120276465,1.597765139,0.491481553,-1.172440423,bad,,,0.573407087,0.536009714,0.451733175,0.597834611,0.567273905,0.48510679,0.404993881,0,
3535,-0.604538219,-0.646110749,1.381263385,1.281144459,-2.171926198,-1.473862079,0.061930121,bad,,,0.482897998,0.502585382,0.623671624,0.536471719,0.284397835,0.335108446,0.490623227,0,
3536,0.688837191,-2.370800595,-2.721858014,1.510991276,2.164849106,1.545986243,1.451621714,bad,,,0.578293243,0.369307558,0.314454848,0.553279641,0.60982765,0.565588367,0.587027327,0,
3537,4.093132218,1.070868171,-2.732467987,-0.539275227,1.731410868,1.572190431,0.521665548,good,,,0.829383187,0.635267333,0.313655266,0.40335057,0.577302625,0.567588315,0.522515469,1,
3538,3.136620455,-2.981823783,-2.254804458,1.792371943,0.057672982,0.981282885,0.671129906,good,,,0.75883393,0.322089885,0.349652636,0.57385606,0.45170603,0.522489254,0.53288394,1,
3539,-0.438077175,-2.006049618,-3.38307656,1.19741702,-0.306324307,3.399036129,-1.038366412,bad,,,0.495175634,0.397494201,0.264624525,0.530349014,0.424391825,0.707016262,0.41429471,0,
3540,-2.976331155,-1.440100102,-1.213032738,-0.906927156,1.015068867,3.34896357,-2.704740981,bad,,,0.307962115,0.441228742,0.428161961,0.376465424,0.523548619,0.70319464,0.298696874,0,
3541,-1.054740642,-2.418859423,1.434243565,-0.800107897,-0.272066899,-1.915304267,0.270741075,good,,,0.449692503,0.365593745,0.627664282,0.384276756,0.426962487,0.301416834,0.505108622,1,
3542,-0.285875326,-1.843383573,-0.204662152,1.195714228,0.450107081,0.249464413,0.436686274,bad,,,0.506401557,0.410064447,0.504154132,0.530224494,0.481154122,0.466635633,0.516620383,0,
3543,2.105450664,-1.207311829,-2.725219879,1.228063251,2.09363866,0.43751497,1.21543583,bad,,,0.682778135,0.459217782,0.314201494,0.532590069,0.604484047,0.480987969,0.57064291,0,
3544,-0.562327703,-2.16738344,-0.86729569,0.496307948,-0.261085087,-0.865254657,-0.270118466,good,,,0.486011311,0.385026904,0.454217172,0.479079273,0.427786557,0.381558392,0.467588731,1,
3545,-3.650937339,-1.404923497,-0.773075719,2.102798219,-0.227982211,3.189224922,2.119538103,bad,,,0.258205315,0.443947064,0.461317717,0.596556486,0.430270583,0.691003117,0.633361262,0,
3546,-1.20665853,1.407794955,1.380428695,3.400700419,-1.837667292,-3.504348319,2.329274555,good,,,0.438487524,0.661303823,0.623608721,0.691467695,0.309480485,0.180138309,0.64791086,1,
3547,-0.180285943,1.519124445,-0.918402703,0.728151675,1.004768418,-2.286394551,2.506834119,bad,,,0.514189493,0.669906965,0.450365679,0.496033223,0.522775678,0.273094597,0.660228319,0,
3548,-0.67343172,1.902373224,-0.868918048,-0.964471121,-0.915969836,2.003425952,-0.148094755,good,,,0.477816633,0.699523051,0.454094909,0.372257428,0.378644278,0.600500938,0.476053621,1,
3549,-3.665572687,-1.790805601,1.906633041,0.021281231,0.868752981,0.296769053,1.44882124,bad,,,0.257125858,0.414127484,0.663264192,0.444342172,0.512569136,0.470246003,0.586833056,0,
3550,-1.163636873,-0.217289811,-0.020166125,1.666147092,-1.354427839,0.17638486,0.866186822,bad,,,0.441660664,0.535723121,0.518058002,0.564625663,0.345742572,0.461058078,0.546415206,0,
3551,-1.498383389,-0.87745721,0.428513934,-1.569404671,0.033630368,2.421253382,-3.534016691,good,,,0.416970829,0.48470776,0.551871138,0.328020679,0.449901882,0.632390233,0.241169305,1,
3552,0.455105367,-1.543566207,-2.872292136,0.202123833,-0.633656553,2.558788577,-1.935700362,bad,,,0.561053929,0.433233254,0.303117929,0.457566581,0.39982895,0.642887151,0.352045883,0,
3553,2.603956055,2.545677995,-4.185818231,2.504195872,-1.037755579,0.750245537,-1.104954734,good,,,0.719546303,0.749235328,0.204128827,0.625909342,0.369505527,0.504856094,0.409675421,1,
3554,0.821891982,1.273898352,-0.520181158,1.009972244,-0.526847657,-0.874769789,2.936987174,good,,,0.58810694,0.650956775,0.480376193,0.51664181,0.407843845,0.380832181,0.690068406,1,
3555,1.06497889,0.340353483,-1.156282542,-0.912400379,2.538195287,-0.831589934,0.173653987,good,,,0.606036255,0.578815787,0.432438732,0.376065186,0.637843392,0.384127741,0.498373608,1,
3556,0.670925442,1.256008935,-4.594956527,2.815058559,0.848239996,1.612066161,-1.838806737,good,,,0.57697213,0.649574345,0.173295612,0.648641682,0.51102985,0.570631698,0.358767477,1,
3557,-0.494402206,-1.348105351,-3.268363021,0.715053752,-1.75080707,1.087090588,-3.095059758,bad,,,0.491021279,0.448337766,0.273269492,0.495075416,0.31599844,0.530564676,0.271620125,0,
3558,-2.148437085,-1.868764004,2.537166072,1.066061392,1.397432141,0.778869831,-0.171514808,good,,,0.369024942,0.408103139,0.710782014,0.52074342,0.552241,0.507040748,0.474428951,1,
3559,-7.151703059,-1.370716878,1.673137533,2.702934163,-0.136146011,4.127709048,3.554015134,bad,,,0,0.446590428,0.645667655,0.640442403,0.437161934,0.762629809,0.732872166,0,
3560,0.754702846,-3.949926231,3.002987332,2.5136369,-0.005472002,2.332417583,2.453666286,good,,,0.583151284,0.247278412,0.745886933,0.626599733,0.446967657,0.625610135,0.656540021,1,
3561,0.661382721,-0.432800322,1.135896851,1.391424049,0.265083536,1.043407423,1.002259234,good,,,0.576268289,0.519069244,0.605180471,0.544536093,0.467270032,0.527230704,0.555854666,1,
3562,1.132991657,-0.845150383,-1.277652116,-1.404552235,1.713443953,0.210441075,1.49337749,good,,,0.61105266,0.487204315,0.423292157,0.340075781,0.575954395,0.463657306,0.589923962,1,
3563,-1.294640788,2.831243144,-2.741857129,0.915658447,0.80334771,0.046404736,-4.488313518,good,,,0.431998233,0.771302775,0.312947688,0.50974496,0.507661151,0.451137776,0.174968914,1,
3564,-1.011784956,-0.976148361,0.772293969,0.893672658,-1.434231725,-0.775497047,-1.089252346,bad,,,0.452860778,0.477081263,0.577778866,0.508137214,0.339754122,0.388408844,0.410764709,0,
3565,1.703314715,-2.375885235,-2.175297145,-0.052689204,2.660547594,0.049495708,1.581261549,good,,,0.65311787,0.368914635,0.355644414,0.438932964,0.647024658,0.451373684,0.596020554,1,
3566,-2.901645744,0.287453836,0.52120402,1.875045229,2.15400696,1.206162746,1.499011058,bad,,,0.313470673,0.574727893,0.558856388,0.579901679,0.60901406,0.539652465,0.590314767,0,
3567,3.014566471,-0.631046495,-0.24429981,2.524328352,1.210399408,-1.507047907,1.949540556,good,,,0.749831618,0.503749493,0.501166984,0.627381563,0.538206141,0.332575648,0.621568386,1,
3568,-2.486229166,-3.872029726,4.647456182,1.480579793,2.203325647,0.32886347,-0.900962827,good,,,0.344110475,0.253297974,0.869816329,0.551055752,0.612714913,0.472695503,0.423826515,1,
3569,1.586819494,-0.821387709,-0.191647112,2.969261308,-3.476637725,-0.9439136,-1.447407664,bad,,,0.644525554,0.489040609,0.505134963,0.659918008,0.186492825,0.375555009,0.385919167,0,
3570,3.635593858,-2.840819366,-1.620446508,-0.2651145,3.541542147,0.349432204,0.6169814,good,,,0.795636617,0.332986199,0.397458708,0.423399018,0.713134123,0.474265344,0.529127611,1,
3571,0.681359862,-0.565209948,0.552918753,2.170155122,-2.178366676,-0.25823808,-2.736862892,bad,,,0.577741739,0.508837105,0.561246453,0.601482069,0.283914545,0.427886922,0.296468549,0,
3572,-3.004635637,-0.846908379,-3.520080473,-0.66153515,-0.585545799,4.886635613,-1.839627396,bad,,,0.305874467,0.487068464,0.254299725,0.394410114,0.40343916,0.820552366,0.358710547,0,
3573,0.549132518,-2.966270367,-0.139809845,-0.24507788,3.867031384,-2.255972748,-0.003109107,good,,,0.567989072,0.323291797,0.509041489,0.424864229,0.737558699,0.27541644,0.4861114,1,
3574,-3.093009038,-0.671068245,-2.683308044,-0.192589035,-1.589697141,2.579041333,-2.291247659,bad,,,0.299356327,0.500656756,0.317360026,0.428702561,0.328088062,0.644432875,0.327381261,0,
3575,3.264381853,-0.426724862,-1.604338008,1.162339274,3.736083066,-0.798968253,1.732524419,good,,,0.768257204,0.519538734,0.398672667,0.527783897,0.727732392,0.386617482,0.60651379,1,
3576,-3.023206613,0.462444204,0.017101868,-1.346225188,1.101464221,2.257115818,-0.662106626,bad,,,0.304504731,0.588250519,0.520866568,0.344341042,0.53003169,0.619862977,0.440396175,0,
3577,-0.054052452,-3.361423653,0.32127187,0.902746817,0.751227556,-1.879126386,-0.395249528,good,,,0.523500073,0.292755773,0.543789231,0.508800776,0.503750077,0.30417799,0.458908282,1,
3578,0.000305633,0.239963341,0.732234161,2.56172321,-1.573331581,-1.266561987,0.267861555,bad,,,0.527509352,0.571057999,0.574759904,0.630116122,0.329316126,0.350929939,0.504908867,0,
3579,-0.491808951,-0.034896618,-4.408895217,2.996397173,0.170094807,1.823366439,-0.26541206,bad,,,0.491212549,0.54981781,0.187317444,0.661902363,0.460142117,0.586758492,0.467915218,0,
3580,-4.764191786,-0.975257687,2.647538872,0.868845074,2.435195552,0.402740146,5.189715685,bad,,,0.176095217,0.477150091,0.719099857,0.506321656,0.630114334,0.478333896,0.84634212,0,
3581,-0.270194205,0.365092177,0.822544228,1.705488187,-2.421063703,-0.279986072,2.57033771,bad,,,0.507558146,0.580727505,0.581565793,0.567502544,0.265702661,0.426227078,0.664633618,0,
3582,0.310255186,1.287746959,-1.959897685,2.222417686,-2.636321597,-0.081388636,1.325830189,good,,,0.550370242,0.652026945,0.371877209,0.605303854,0.249549798,0.44138437,0.578301061,1,
3583,0.757868257,1.477388203,-2.444446471,-0.519191298,-0.478558977,2.280916336,-3.960265632,good,,,0.583384755,0.666681738,0.335360957,0.40481924,0.411467407,0.621679473,0.21160005,1,
3584,-0.145952125,-1.657361713,0.265041825,2.661644539,2.405706673,-3.553420012,0.545749303,good,,,0.516721846,0.424439547,0.539551658,0.637423032,0.627901501,0.176393075,0.524186179,1,
3585,-0.142389915,-1.182125758,1.720323112,2.314595515,-1.272217046,-1.510105063,0.35105039,bad,,,0.516984583,0.461164071,0.649223624,0.612044508,0.351911636,0.332342321,0.510679749,0,
3586,0.284831799,-0.512410601,0.227518639,0.52380223,0.872697995,1.216290058,-1.381367881,good,,,0.548495094,0.512917248,0.53672386,0.481089837,0.512865168,0.540425398,0.390500404,1,
3587,-0.005958581,-2.103965089,1.011063169,0.683266325,0.778403572,-2.0409242,2.193171589,good,,,0.527047323,0.389927646,0.595772835,0.492750908,0.505789354,0.291829308,0.63846928,1,
3588,-1.107737674,-0.913662167,-0.427578595,0.031824705,-0.867915417,1.521657008,-0.754772933,bad,,,0.445783611,0.481909971,0.487354847,0.445113181,0.382250262,0.563731519,0.433967834,0,
3589,-0.212315829,1.14726346,-0.595280551,2.517219519,0.126837502,-2.30884037,2.589012926,good,,,0.511827071,0.641170886,0.474716601,0.626861718,0.456896107,0.271381494,0.665929134,1,
3590,1.222650678,-1.675179979,0.919847603,-1.906820275,2.1613968,-0.484258498,4.077163435,good,,,0.617665624,0.423062616,0.588898707,0.303346614,0.60956859,0.410636662,0.769163414,1,
3591,0.29767133,-3.960035257,-0.18688929,2.683768448,1.645774458,-2.592620638,0.248185788,good,,,0.549442097,0.246497223,0.505493519,0.639040879,0.570876504,0.249722905,0.503543943,1,
3592,-0.334260756,-1.929154643,-0.178136971,2.255101762,5.316070887,-4.105873998,1.341249631,good,,,0.502832802,0.403436368,0.506153105,0.60769393,0.846294021,0.134228854,0.579370721,1,
3593,-3.233427378,-2.088085851,2.662541179,0.883920621,0.34746017,0.941762867,-1.236918712,bad,,,0.288999518,0.391154736,0.720230451,0.50742408,0.47345154,0.51947302,0.400520967,0,
3594,-4.921335618,-0.231576888,3.079896038,-2.011756053,0.528195017,1.303737328,-0.840986776,good,,,0.164504789,0.534619067,0.751682878,0.295673015,0.487013808,0.547099521,0.427987105,1,
3595,-0.826173149,-3.465768419,-3.391670449,0.262105904,1.473123289,4.24993938,1.142108458,bad,,,0.466550912,0.284692385,0.263976878,0.461952868,0.557920832,0.771958635,0.565556127,0,
3596,-4.007358605,-0.484425035,2.723683461,-0.280017443,2.485075121,-0.996605882,-2.101646699,good,,,0.231916819,0.515079872,0.724838216,0.422309217,0.633857277,0.371533445,0.340534043,1,
3597,-2.980468841,-2.408950137,-0.781806478,2.80575129,1.012393879,4.778509976,0.821488579,bad,,,0.307656933,0.366359499,0.460659755,0.647961073,0.523347889,0.812300035,0.54331445,0,
3598,-1.424046526,2.889107267,-1.607763412,2.451862658,2.093896692,-1.405789716,-0.064418364,good,,,0.422453679,0.775774307,0.398414524,0.622082391,0.60450341,0.340303844,0.481858324,1,
3599,0.912156093,-2.007618624,0.214032521,2.446091158,-0.563639379,-1.68269196,1.516106884,good,,,0.594764533,0.397372954,0.535707528,0.621660341,0.405083009,0.319170197,0.591500719,1,
3600,0.885404263,-1.592328864,-3.242056579,1.21608102,-3.478284883,2.560784714,-0.372651142,bad,,,0.592791404,0.429465052,0.275251981,0.531713849,0.186369223,0.6430395,0.460475951,0,
3601,-2.076183782,0.10911225,3.326324281,2.826954359,0.020252037,-0.837847571,0.649804223,bad,,,0.374354115,0.560946297,0.770254043,0.649511581,0.448897978,0.383650147,0.531404559,0,
3602,0.57383796,-4.604309375,3.498755063,2.549497954,0.11755595,2.629807952,3.744711358,good,,,0.569811267,0.196710038,0.78324866,0.629222131,0.456199623,0.64830747,0.746100927,1,
3603,1.114073892,-2.271133682,-1.681154384,0.722807299,3.068057818,-0.745080015,1.782646005,good,,,0.609657346,0.377009458,0.392883681,0.495642406,0.677604056,0.390730324,0.609990767,1,
3604,-0.649212984,0.117758497,-2.084882767,0.561304723,2.559953855,-0.986764558,3.696714537,bad,,,0.47960293,0.561614448,0.362458164,0.483832268,0.639476146,0.372284551,0.742771347,0,
3605,-3.113513623,0.534318213,-0.359147815,1.460500509,2.077844049,-0.118129916,-1.141635635,good,,,0.297843974,0.593804684,0.492511883,0.549587422,0.603298826,0.438580213,0.407130836,1,
3606,-0.64345762,-0.107456699,-1.04102918,2.152756042,0.592407878,-2.736255131,-1.824904108,good,,,0.480027427,0.544210628,0.441124382,0.600209733,0.491832314,0.238760478,0.359731914,1,
3607,2.716717861,-2.104635591,-0.609056133,3.02772091,-0.221629654,3.970374429,3.319835117,good,,,0.727863254,0.389875832,0.473678454,0.664192962,0.430747277,0.750621766,0.716626897,1,
3608,-0.421783735,-1.612723821,-1.810132473,0.022731534,-1.328016783,0.45192634,0.426446217,good,,,0.496377386,0.427889003,0.383163718,0.444448228,0.347724447,0.482087869,0.515910022,1,
3609,2.279107225,-1.47381281,3.693300597,2.536903597,-2.612736677,-3.778314189,1.225941103,bad,,,0.695586489,0.438623546,0.797909874,0.628301148,0.251319601,0.159228772,0.571371669,0,
3610,0.748519458,-0.598778042,-3.859951726,0.660424533,1.591584714,1.570879838,1.986412486,bad,,,0.582695217,0.506243083,0.228686567,0.491080565,0.566810128,0.567488289,0.624126223,0,
3611,0.637960928,-1.820886432,-1.547907723,0.295327968,1.791958688,1.943793586,0.280977383,bad,,,0.574540772,0.411802945,0.402925329,0.464382285,0.581846108,0.595949695,0.505818724,0,
3612,0.040254695,0.300565385,-0.588036422,0.791711163,0.969212542,-0.987202915,-0.944209504,bad,,,0.530455867,0.575741106,0.475262528,0.500681113,0.520107579,0.372251095,0.420826456,0,
3613,-1.389891028,0.861630335,-2.185817492,1.05375497,-0.172354165,1.455256064,-0.87745592,good,,,0.42497288,0.619098186,0.354851587,0.519843493,0.434444889,0.558663687,0.42545721,1,
3614,0.752902638,-6.08689375,4.686212276,1.069542836,-0.423433291,2.848396477,-1.331629395,good,,,0.583018506,0.082141254,0.872737041,0.520998006,0.415604016,0.664990515,0.393950805,1,
3615,-3.066761368,-1.048931995,2.252144093,1.448770702,0.76339449,-0.643525399,3.086566434,bad,,,0.301292271,0.471456806,0.689302372,0.548729661,0.504663078,0.398481143,0.700444848,0,
3616,-0.028301416,0.673264832,0.18410859,1.272846977,0.925253121,0.288044808,-1.992564683,good,,,0.525399387,0.604541978,0.53345242,0.535864952,0.516808883,0.469580154,0.348101156,1,
3617,0.775449613,-1.211850968,-3.905036526,1.223717016,1.621898168,3.552186063,-1.151269301,bad,,,0.584681499,0.458867014,0.225288916,0.532272244,0.569084837,0.718704924,0.40646254,0,
3618,0.86128285,-0.996567217,-0.727968727,3.078162986,-0.705652928,-1.579707409,0.440505842,good,,,0.591012285,0.475503367,0.464717041,0.667881621,0.394426372,0.327030152,0.51688535,1,
3619,-2.863613161,-3.169046126,1.306072766,-0.666747449,-1.499914063,0.992840657,-4.423516212,bad,,,0.316275835,0.307622016,0.618005158,0.394028956,0.334825346,0.523371363,0.179463959,0,
3620,-4.90039376,-1.68614801,1.897961246,1.443063785,-0.261357195,2.294371088,1.503667484,bad,,,0.166049394,0.422215046,0.662610674,0.548312333,0.427766138,0.622706362,0.590637787,0,
3621,0.719876727,-3.336182456,-1.099830555,1.482469363,-0.293181795,-0.415931763,0.956300718,good,,,0.580582621,0.294706322,0.436693031,0.55119393,0.425378034,0.415851474,0.552666484,1,
3622,0.635970265,-2.422350494,2.208336835,2.7198782,1.74755085,1.692315625,1.265160783,good,,,0.574393948,0.365323967,0.686000998,0.641681463,0.578513762,0.576756473,0.574092372,1,
3623,-3.82955684,-0.492880711,1.58137013,2.441031642,-0.618750656,-0.288019553,5.536747898,bad,,,0.24503091,0.514426448,0.638751939,0.621290355,0.400947482,0.42561395,0.870416043,0,
3624,1.272060507,0.365450752,1.295580507,-1.211840728,2.920993141,-1.863686772,2.59718064,good,,,0.621309935,0.580755214,0.617214447,0.354168124,0.666568383,0.305356368,0.666495735,1,
3625,-1.641648257,1.742167922,-4.940530387,1.607117284,-1.458742577,2.644386476,1.594064952,bad,,,0.406404069,0.687142962,0.147252699,0.560309012,0.337914838,0.649420127,0.596908737,0,
3626,-1.137463833,0.182622754,-0.164095298,-0.393167471,-1.443082903,0.126676747,-0.509261855,bad,,,0.443591104,0.566626924,0.507211305,0.414034937,0.339089933,0.457264271,0.450999148,0,
3627,-0.207783301,-2.213989425,1.016779755,2.310450304,-1.69462565,0.562488831,0.316418297,bad,,,0.512161375,0.381425361,0.596203645,0.611741383,0.32021427,0.490526185,0.50827729,0,
3628,-3.133887952,-0.097507699,-1.332843046,0.789340757,-1.442271604,1.058388933,-1.038278443,bad,,,0.296341228,0.544979451,0.419132894,0.500507774,0.339150813,0.528374118,0.414300813,0,
3629,0.272788302,-1.538869707,-2.661360717,4.816726008,-0.491633217,-1.692431107,-0.53944205,good,,,0.547606804,0.433596183,0.319014006,0.795016869,0.410486322,0.318426889,0.448905522,1,
3630,1.62467996,-1.832174211,-3.455343921,1.607084729,0.276397874,3.290654055,-2.109832124,bad,,,0.647318021,0.410930666,0.259178359,0.560306631,0.468119055,0.69874436,0.339966213,0,
3631,0.75061813,-1.306562315,-1.718822411,0.304773748,1.202893956,1.308207843,-1.839709536,bad,,,0.582850008,0.451548062,0.390044967,0.465073023,0.537642935,0.547440719,0.358704849,0,
3632,0.622641076,0.47419001,-2.698898228,3.461244864,-3.326205696,3.719800716,-4.061398882,bad,,,0.573410829,0.589158193,0.316185129,0.695895106,0.197781182,0.731497557,0.204584349,0,
3633,-1.017692212,0.806514438,1.131862001,2.677221643,1.181504985,-0.972329056,2.181118542,bad,,,0.452425077,0.614839028,0.604876399,0.638562133,0.536037916,0.373386293,0.63763315,0,
3634,-1.307340552,-1.495842827,0.360144285,1.287923777,2.942469499,0.551923736,3.336713101,bad,,,0.431061539,0.436921145,0.546718708,0.536967468,0.66817996,0.489719839,0.717797738,0,
